Code	Source	Version	Label	Specific tsv download url	Specific sdmx download url	Latest tsv download url	Latest sdmx download url	mapping file
S_ADJ	ESTAT	1.10	Seasonal adjustment	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/S_ADJ/1.10?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/S_ADJ/1.10	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/S_ADJ?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/S_ADJ	
TASK	ESTAT	1.0	Type of task or service	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TASK/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TASK/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TASK?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TASK	
TAX	ESTAT	1.3	Taxes	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TAX/1.3?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TAX/1.3	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TAX?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TAX	
TECH	ESTAT	1.2	Technological or structural changes	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TECH/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TECH/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TECH?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TECH	
TENURE	ESTAT	1.2	Tenure status	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TENURE/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TENURE/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TENURE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TENURE	
TERRTYPO	ESTAT	3.1	Territorial typology	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TERRTYPO/3.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TERRTYPO/3.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TERRTYPO?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TERRTYPO	
THICKNESS	ESTAT	1.1	Thickness	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/THICKNESS/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/THICKNESS/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/THICKNESS?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/THICKNESS	
TILLAGE	ESTAT	1.2	Tillage of arable land	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TILLAGE/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TILLAGE/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TILLAGE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TILLAGE	
TIME	ESTAT	2.1	Period of time	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TIME/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TIME/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TIME?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TIME	
TINFO	ESTAT	1.0	Tourism information	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TINFO/1.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TINFO/1.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TINFO?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TINFO	
TNGPROV	ESTAT	2.1	Training providers	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TNGPROV/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TNGPROV/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TNGPROV?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TNGPROV	
TONNAGE	ESTAT	1.1	Size classes in gross tonnage	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TONNAGE/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TONNAGE/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TONNAGE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TONNAGE	
TRAIN	ESTAT	4.0	Train category	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRAIN/4.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRAIN/4.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRAIN?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRAIN	
TRAINING	ESTAT	4.0	Training	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRAINING/4.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRAINING/4.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRAINING?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRAINING	https://ec.europa.eu/eurostat/databrowser-backend/api/public/mapping-files/get/Mapping_for_codelist-TYPTRAI-to-TRAINING.xlsx
TRANS1G	ESTAT	1.2	Transitions from previous generation	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS1G/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS1G/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS1G?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS1G	
TRANS1Y	ESTAT	1.1	Transition from the previous year situation	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS1Y/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS1Y/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS1Y?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS1Y	
TRANS2Y	ESTAT	1.1	Transition within two years	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS2Y/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS2Y/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS2Y?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS2Y	
TRANS3Y	ESTAT	1.1	Transition within three years	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS3Y/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS3Y/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRANS3Y?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRANS3Y	
TRA_COV	ESTAT	2.1	Transport coverage	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_COV/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_COV/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_COV?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_COV	
TRA_INFR	ESTAT	2.0	Transport infrastructure	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_INFR/2.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_INFR/2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_INFR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_INFR	https://ec.europa.eu/eurostat/databrowser-backend/api/public/mapping-files/get/Mapping_for_codelist-AIRP_TYP-&-AIRP_INFR-to-TRA_INFR.xlsx
TRA_MEAS	ESTAT	1.2	Traffic and transport measurement	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_MEAS/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_MEAS/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_MEAS?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_MEAS	
TRA_MODE	ESTAT	5.1	Mode of transport	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_MODE/5.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_MODE/5.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_MODE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_MODE	
TRA_OPER	ESTAT	1.1	Type of operation and loading status	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_OPER/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_OPER/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_OPER?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_OPER	
TRA_TYPE	ESTAT	1.1	Type of transport	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_TYPE/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_TYPE/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRA_TYPE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRA_TYPE	
TREESPEC	ESTAT	1.2	Tree species	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TREESPEC/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TREESPEC/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TREESPEC?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TREESPEC	
TRIPDEST	ESTAT	1.1	Type of trip destination	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRIPDEST/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRIPDEST/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRIPDEST?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRIPDEST	
TRIP_ARR	ESTAT	3.1	Trip arrangement	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRIP_ARR/3.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRIP_ARR/3.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TRIP_ARR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TRIP_ARR	
TWRK_HR	ESTAT	3.1	Taught activities during paid working hours	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TWRK_HR/3.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TWRK_HR/3.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TWRK_HR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TWRK_HR	
TY	ESTAT	1.2	Type of expenditure	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TY/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TY/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TY?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TY	
TYPASSE	ESTAT	1.1	Assessment of skill/training needs	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPASSE/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPASSE/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPASSE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPASSE	
TYPASSWK	ESTAT	1.1	Type of assistance provided/needed for disabled persons to work	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPASSWK/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPASSWK/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPASSWK?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPASSWK	
TYPCOST	ESTAT	1.1	Type of costs	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPCOST/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPCOST/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPCOST?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPCOST	
TYPEAGR	ESTAT	1.2	Type of agreement on CVT	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPEAGR/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPEAGR/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPEAGR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPEAGR	
TYPE_INN	ESTAT	1.2	Breakdown by type of innovator	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPE_INN/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPE_INN/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPE_INN?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPE_INN	
TYPPACK	ESTAT	1.2	Type of packaging	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPPACK/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPPACK/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPPACK?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPPACK	
TYPTRAIF	ESTAT	1.2	Future type of training	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPTRAIF/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPTRAIF/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYPTRAIF?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYPTRAIF	
TYP_REAR	ESTAT	1.2	Type of rearing	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYP_REAR/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYP_REAR/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/TYP_REAR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/TYP_REAR	
UAAREA	ESTAT	3.0	Utilised agricultural area	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/UAAREA/3.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/UAAREA/3.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/UAAREA?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/UAAREA	
UNIT	ESTAT	27.0	Unit of measure	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/UNIT/27.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/UNIT/27.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/UNIT?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/UNIT	
VALUE	ESTAT	5.0	Monetary value by size class	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VALUE/5.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VALUE/5.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VALUE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VALUE	
VARIABLE	ESTAT	1.2	Variable	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VARIABLE/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VARIABLE/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VARIABLE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VARIABLE	
VEHICLE	ESTAT	9.0	Vehicles	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VEHICLE/9.0?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VEHICLE/9.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VEHICLE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VEHICLE	
VESSEL	ESTAT	1.2	Type of vessel	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VESSEL/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VESSEL/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VESSEL?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VESSEL	
VICTIM	ESTAT	1.2	Type of victim	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VICTIM/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VICTIM/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VICTIM?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VICTIM	
VINESPEC	ESTAT	1.1	Specialisation of the vine holdings	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VINESPEC/1.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VINESPEC/1.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VINESPEC?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VINESPEC	
VINETYPE	ESTAT	2.2	Type of vines	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VINETYPE/2.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VINETYPE/2.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VINETYPE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VINETYPE	
VINEVAR	ESTAT	2.1	Main grape varieties	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VINEVAR/2.1?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VINEVAR/2.1	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VINEVAR?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VINEVAR	
VIOLENCE	ESTAT	2.2	Type of violence	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VIOLENCE/2.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VIOLENCE/2.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VIOLENCE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VIOLENCE	
VITYPE	ESTAT	1.2	Type of area under vines	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VITYPE/1.2?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VITYPE/1.2	https://ec.europa.eu/eurostat/api/dissemination/sdmx/3.0/structure/codelist/ESTAT/VITYPE?format=TSV&formatVersion=2.0	https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/codelist/ESTAT/VITYPE	
